date,volumeUSDChange,volumeToken0Change,volumeToken1Change,tvlUSDChange,txCount,feesUSD
1715558400,42948922.58751846,42942495.256461,42955579.660481,1494339.159653999,1153,5573.028602390570577512642861467063
1715644800,-13136650.600599036,-13137859.730906002,-13135782.282628998,-1882695.6908020005,1166,4259.363542330667240506276658013429
1715731200,72105687.40442339,72115148.701007,72091651.987493,-6725548.367866002,1399,11469.93228277300564144807065906255
1715817600,-67730706.6040579,-67725834.79028499,-67730873.99096599,3305167.1026270017,1343,4696.861622367216482558485431780366
1715904000,5564335.275188208,5565759.965503007,5562807.399071999,416962.7577129975,1254,5253.295149886037040459254917544678
1715990400,-16951767.754499793,-16950966.578465007,-16952569.959882006,-12668.826701000333,1082,3558.118374436058143928816443821783
1716076800,3672272.6164313555,3671192.267187007,3676346.4883720055,-165664.13988299668,1065,3925.345636079193339927094097179548
1716163200,80894671.56289235,80917311.67554301,80870877.880465,-398771.6239730008,1248,12014.81279236842906823758175523599
1716249600,47159168.191852674,47142099.32461199,47196679.044434994,208154.5947420001,1589,16730.72961155369580467141866324812
1716336000,-114677782.65431419,-114694424.35913199,-114683870.046249,-300502.6104480028,1103,5262.951346122277458793193957902368
1716422400,118976305.5924733,118929332.369647,119020492.857467,-209040.37070499733,1593,17160.5819053696070350166113784087
1716508800,-84471110.84181765,-84438511.519693,-84500055.46229699,-538283.6697010025,1221,8713.470821187841554425302079447892
1708041600,-6330991.870474797,-6334480.507081,-2243.57867646771,-864180.6378965378,326,25338.47207364756890615323714691223
1708128000,-3740841.923389284,-3740899.1967939995,-1307.0935706047867,-1044572.957609117,222,14115.94630347971531693650507850461
1708214400,2466607.2153581576,2472456.4538169997,833.4948677151988,4811768.474879086,250,21515.76794955418833352094694188719
1708300800,3231434.583089591,3229715.3361490006,1031.0208316346057,1190452.7080332637,325,31210.07169882296036337428971040083
1708387200,6135163.681504913,6135594.007282,2052.760325776918,1161082.1696783304,377,49615.56274333769653125930670540494
1708473600,-4815728.346818231,-4821207.954532001,-1615.6471636636006,76053628.17047513,331,35168.37770288300420847045884692187
1708560000,13115069.509301756,13119121.277715001,4286.588844573101,-1758972.4264876246,387,74513.58623078827218882769399523847
1708646400,-16922364.842894375,-16928315.604168,-5596.736607512683,-4470237.827144623,270,23746.49170210514079944020454527981
1708732800,-5051030.332641201,-5044101.527554,-1722.8401005797427,5542825.35223496,171,8593.400704181538428291899516591248
1708819200,106241880.49769297,106314391.419742,34756.335400725045,-540437.7116878033,390,327319.042197260460962908074719045
1708905600,69210193.63412891,69192518.87491399,21508.235942564286,5643998.442555606,592,534949.6230996472066002945695705851
1708992000,-155439799.7049796,-155475808.368224,-50118.70992172566,-75738342.80773199,347,68630.22398470839568833727981145409
1709078400,9193714.497186888,9167233.090581,2506.179449832055,2489898.8867589235,541,96211.36747626906174013548328625501
1709164800,-10188507.766011074,-10188666.332422998,-3218.2737978196055,-1354263.8181653619,491,65645.84417823584002672755861753944
1709251200,-13164830.02429893,-13157444.545025002,-3845.0638551449097,94209766.31145906,333,26151.35410533905033392160614231338
1709337600,-5454328.9236444235,-5458202.955179999,-1606.568213614353,-1990763.6774358153,203,9788.367334405778131724858016066192
1709424000,1753670.0084305573,1757142.1701989998,511.96403673382133,5248006.040693343,255,15049.37735969744872637127107130113
1709510400,39898556.80804467,39945425.008178,11044.645806525497,11035682.829484105,398,134745.0477838314871116570979685869
1709596800,548921339.9769173,548812555.5004029,148283.5009654678,509486.08664268255,1217,1781509.067714583184364033270172336
1709683200,-425903973.40406406,-425675223.89858997,-115776.40419217884,-81366798.17298871,794,503797.1475023910988777703250193993
1709769600,-152471083.07853392,-152637969.275658,-40983.66530963574,2076821.0583263636,408,46383.89826678936303232655877512967
1709856000,1887038.4020011183,1883754.7096919976,388.7013106407171,6463772.8113206625,335,52045.01347279271339792371388352688
1709942400,-14563515.138396611,-14561964.917986998,-3709.5920724049506,-1229629.5322968364,209,8354.468057602886106956166275461529
1710028800,5517183.619584588,5515189.679325,1420.680526140026,2130546.102447629,283,24906.01891635665317615589144714908
1710115200,18560152.31640124,18567190.000582,4643.82333140483,13006889.76503551,418,80586.47586556036486951830483094719
1710201600,13741559.256269172,13716360.495647997,3446.404472392731,-6015522.857321501,440,121811.1536343678843573709561257208
1710288000,-26319968.4711869,-26298586.703167,-6659.1000335419885,1816107.9998614192,319,42851.24822080718280309610917934476
1710374400,4056827.6483152937,4048582.172131,1179.8695136296624,-7438701.43963474,414,55021.73116575306382776907132232293
1710460800,12154282.316690505,12145804.516425002,3537.6617803673435,-8474066.537858725,740,91484.57811582457810310873588120519
1710547200,-18895739.711630847,-18895979.128737003,-5038.281047165921,-11401230.792157173,469,34797.35898093203506950166437822587
1710633600,-4125460.967845576,-4107816.3749789987,-1139.2326052774351,6515535.084164977,458,22420.97607739530783731260482677219
1710720000,1751616.054045383,1746902.3926100004,497.36779458681895,-6487466.467617869,536,27675.82423953145345825576468480761
1710806400,24487638.770473324,24495648.094193,7556.135768961378,-20731389.128877938,916,101138.7405509514279870492005969269
1710892800,118369764.15929818,118406698.938671,36258.07159410248,61668655.43292922,1043,456248.0330288459625154241708451659
1710979200,-83293289.32549472,-83338112.20881398,-26795.168596867527,-1766703.433849752,600,206368.1650523617851582399445485388
1711065600,7249094.054941922,7222240.095801994,2931.4849150942537,-10787172.60033089,617,228115.4472171875801305341020182685
1711152000,-31118883.58819133,-31089457.584899,-9146.027693687256,1838058.3530122638,466,134758.7964526135883146960792681654
1711238400,-15517890.885163303,-15503553.229518,-4688.374176570249,8142813.976531208,371,88205.12379712367090894280804135688
1711324800,11113520.793980476,11115019.17738,2745.2067999376577,8149427.351841152,445,121545.6861790651040234665051008474
1711411200,-10730014.125594538,-10746365.152457997,-3198.276967881702,287541.2659384012,380,89355.64380228148393472213938047958
1711497600,17222450.36605313,17210262.378289998,4952.977391709323,-5933115.566033363,473,141022.9949004408696058276607380526
1711584000,-24303984.240447737,-24282427.60005,-6812.598385227269,4314095.728069425,330,68111.04217909765846477771271316241
1711670400,-6637599.578810632,-6653773.4626440015,-1854.367810137628,-4241702.300546169,317,48198.24344266576431793562016924894
1711756800,-4530588.596404178,-4524256.437128,-1274.2949649230122,192614.33441865444,278,34606.47765345323049354918429495278
1711843200,2949646.5524036177,2965618.265320001,754.0562353838181,7807460.84316057,263,43455.41731066408346071596714116808
1711929600,17903327.26028625,17867865.817174,5179.663331734248,-7954546.78063643,396,97165.39909152283646965611784404807
1712016000,52230512.021580406,52188099.074683,16268.241948671,-13785559.214463234,858,253856.935156264040076398935220189
1712102400,-41969631.393831536,-41902415.050822005,-12572.374827482592,2327861.87418586,490,127948.0409747694364929984705900472
1712188800,-7455143.513648219,-7457941.6888500005,-2369.437731198568,822509.3894118071,396,105582.6104338247854996385132431569
1712275200,4043268.2308649346,4039515.5451660007,1419.8415759508425,369947.60680401325,524,117712.4151264195945886667155840643
1712361600,-25826715.72453955,-25819608.650068,-7951.543506067037,2897348.454962671,274,40232.26795280094806391103356967523
1712448000,2035983.659920955,2041596.2751720008,541.7093376957046,5036877.487731695,264,46340.21893256381651832576237682042
1712534400,17741839.63354051,17762564.056969,4707.467207147502,13666436.239097774,392,99565.73783318535146454650908024686
1712620800,6724833.96046466,6666428.533948999,1881.1716571448378,-10906202.636501312,437,119740.2397145793213339338967776799
1712707200,8138666.458981283,8168824.224608004,2609.66612210496,220127.18935585022,488,144156.2390915231849036266584135293
1712793600,-17877787.908509966,-17886709.074842002,-5214.872209741034,-2044018.156896174,372,90522.87536599327520120505384973883
1712880000,51998372.93385327,51930391.32080801,16525.695579229192,-16344320.581111133,557,246517.9941675530998830105429708799
1712966400,17666253.109162226,17669533.253480002,7453.958126984384,-15033474.865555048,882,299516.7534950397898251939322891129
1713052800,-29380045.375721723,-29285935.983508006,-9437.163187606508,12345791.457016587,737,211376.6173678746022066088624363567
1713139200,3033601.1494077444,3000113.414521992,303.40432752965717,-3563841.5768542886,651,220477.4208160978607287936571369651
1713225600,1843910.0060539097,1851827.9281040132,1220.2608979355246,316160.0424454808,758,226009.1508342595880928715580101897
1713312000,-42675376.22815566,-42686242.689756006,-13827.977635307816,-6515501.890218973,491,97983.02214979260811714288696132948
1713398400,4034713.8262190185,4058741.476604998,1328.4201409135985,5256206.16850692,401,110087.1636284496627364762471894441
1713484800,21441412.268594176,21432987.742002003,6932.980467771193,-523958.3560861349,688,174411.4004342321937459388987580066
1713571200,-35896634.74953746,-35888220.205402,-11824.44814157092,6252992.349535227,290,66721.49618561980769506014342150959
1713657600,-912416.2116087526,-924024.4571850002,-448.29763653146256,492185.37320005894,340,63984.24755079355628119691545177729
1713744000,5297867.844423804,5304092.206433002,1595.7766488653206,-785001.0651506782,381,79877.8510840649633176796465670838
1713830400,-8651348.40989573,-8656263.304979,-2749.0752585881755,569663.4581065178,311,53923.80585437777788368468521773141
1713916800,13669807.307346534,13655603.960738,4300.533408938839,-4937237.66430968,428,94933.22777641737843393212444645425
1714003200,3996698.10130563,4012659.5850639977,1477.5154726594028,2343651.775847554,476,106923.3220803342688866385581592159
1714089600,-15961019.424465846,-15967809.988284998,-5108.529934486845,-711030.7360628843,394,59040.26380693672587239376941170189
1714176000,8804635.894901935,8825112.935947001,2707.7893356666846,8090456.273571074,387,85454.17149164253752971934120902349
1714262400,-7590228.745309819,-7602620.310019001,-2648.8388107600595,932760.023214221,305,62683.48525571307913170549066611545
1714348800,14797819.71023203,14785774.712904997,4873.708674293567,-2396659.197075486,422,107076.944386409179542254863097785
1714435200,6607241.725076228,6585175.463024005,2517.94598684811,-13790728.877504885,630,126898.6695616378523570205710207911
1714521600,-21080028.649586353,-21034830.536243003,-6427.074288897333,-3108320.131404221,655,63658.58361287880089720542328440975
1714608000,-12990769.81684352,-13004824.21547,-4524.996752448097,4034033.8243836164,406,24686.27416234823676407840441068919
1714694400,13702366.292249393,13717457.305600999,4417.359931177213,8997905.194125116,405,65793.37303909640642749561589848794
1714780800,-5884893.307002731,-5900642.044861,-2059.749744991468,-2924673.315878749,285,48138.69311808821665942239831695008
1714867200,584749.2198301144,587092.5455780011,188.85510276361492,1065519.769385159,291,49892.94077757856003659977041737499
1714953600,15948126.874817405,15935943.261598999,5098.050451105826,-4411600.483962774,439,97737.32140203077424412104227301825
1715040000,-54134.435831617564,-54020.1383179985,190.2858690974699,-4232293.592030704,377,97574.91809453592890922695263966537
1715126400,-12594946.284529079,-12588301.879747,-3975.797680632264,-2952500.505533695,400,59790.07924094869147255256223307703
1715212800,-9520152.250259228,-9511373.307307001,-3172.3081024553207,4920334.427660406,388,31229.62249017100329470261006931027
1715299200,-1386051.71820347,-1399471.4465149995,-446.9387594719483,-9773314.623838246,391,27071.46733556059342939647768341554
1715385600,-7366246.966713127,-7358843.309211001,-2441.749728014292,608722.9243472815,196,4972.726435421214191065839526074345
1715472000,-441388.39640218276,-441288.0707089999,-152.9809376456459,893517.7850103378,208,3648.561246214666206034412457558551
1715558400,4931714.261300648,4933139.667292,1670.7789616150026,1546070.8989464045,379,18443.70403011660741701884167995838
1715644800,-2497686.300201953,-2500938.3528549997,-827.9071750690912,-4612276.165562093,321,10950.64512951074804630995735292105
1715731200,3680302.269116526,3690244.048545,1209.57638940128,10698113.649529815,345,21991.5519368603275216214072348734
1715817600,-184350.81351083238,-198327.92514500022,-83.2668611255067,-6950535.146310747,329,21438.4994963278302438882866838232
1715904000,11593215.584972266,11612426.363155,3745.9427985879206,11122881.367248893,361,56218.1462512446356997918496906151
1715990400,-8616253.362530714,-8625586.821521001,-2881.114935409416,7182228.096968174,269,30369.38616365248997516600974820275
1716076800,165292.22596983053,155303.51882199943,80.45130202400605,-3146992.6370002627,226,30865.26284156198215995736560573305
1716163200,87317927.39195424,87436060.688059,25664.87723936832,36864021.76993978,632,292819.0450174247063946292755734832
1716249600,-8448104.161609203,-8541242.568574995,-5090.841527652909,3441813.25551039,730,267474.7325325970959507667258357097
1716336000,-21498275.122808456,-21531863.157628,-5720.8029549355415,-2691331.252451062,456,202979.9071641716937076716730394953
1716422400,53575194.49171314,53508571.16000199,14020.666930360658,2143087.279348731,760,363705.490639311141752297586426842
1716508800,-77178777.91037247,-77105973.060045,-20356.62757628259,-1672360.0695800781,478,132169.1569081937093227125185650413
1708041600,-33952881.610730246,-651.57775401,-12081.741562004649,466946.10052096844,629,16888.27009328693179171783459621396
1708128000,-14242637.626668353,-271.45338873,-4964.766653126946,-1207953.9146493375,487,9766.951279952755508033019079397861
1708214400,18791881.676076952,360.44498932000005,6548.733792620447,5806210.72765851,725,19162.89211799123175530780541367078
1708300800,5683638.133982882,104.07306055999993,1447.6346444844112,1140607.679364711,724,22004.71118498267247409287654533683
1708387200,-1556362.8258204982,-26.34914865999997,-616.447170898191,-9001954.309924781,723,21226.52977207242399069137941838084
1708473600,13598673.94518394,273.1882719099999,4683.915333007295,-2265592.8461993188,736,28025.86674466439392183525124002525
1708560000,91575.75753278285,-1.3753409899998132,-235.65749480748855,68628.30809548497,694,28071.65462343078508952263051178492
1708646400,-18219984.43194212,-345.41855984000006,-5979.894930607539,10559517.406119183,531,18961.66240745972301430754959795267
1708732800,-5317535.610695142,-106.63521053,-1877.6685743283142,2663192.551776558,563,16302.89460211215298467040879696048
1708819200,51773269.2527771,990.34298944,16504.355279439493,4848417.656848371,928,42189.52922850070072367723642321991
1708905600,24270163.45678696,449.52614274999996,7392.864853611383,-18466311.55155839,1129,54324.61095689418079316260634323537
1708992000,32306101.36395438,418.97846338,8568.971637669674,6217653.828984097,1155,70477.66163887137877959318069271297
1709078400,37701947.929718465,501.50657003000015,10326.451801288793,26009094.91231975,1446,89328.63560373060809281189732182858
1709164800,35557314.63179973,459.3238459899999,8790.072325046414,-1460443.017146349,1445,107107.2929196304697906444342855383
1709251200,-132568982.4578576,-2140.61905764,-38642.93305712532,-12080965.2333394,775,40822.80169070166900635619342634466
1709337600,-39331610.93012496,-634.0494565000001,-11603.92640340796,7829095.516618103,513,21156.9962256391891294338478158371
1709424000,23625301.607581347,375.34488583999996,6801.771676106375,9485649.383009434,615,32969.64702942986470563156243213309
1709510400,86775823.90029827,1269.2889335099999,24028.67125173973,9640694.364459574,1054,76357.5589795790035265271352946718
1709596800,111340600.41118994,1705.6127925800001,29785.292501637283,568796.854116261,1608,132027.8591851739747051803353204322
1709683200,-81029284.3959732,-1269.8616397,-24398.018895182147,-14301839.197279096,1223,91513.2169871873668177417383514093
1709769600,-97280078.72874145,-1480.74110723,-26149.87676546705,1888761.873926878,780,42873.17762281664438877703517993049
1709856000,43950029.52835786,620.98852016,10570.431710224115,3746647.190576762,978,64848.19238699557661169524223038839
1709942400,-92524134.10509518,-1359.16855884,-23499.143949226403,545792.7123813629,425,18586.12533444798366210127168871907
1710028800,21893604.634242527,309.95159419999993,5608.414362189456,-693979.1183648407,594,29532.92765156924874210196213110476
1710115200,71672456.31176943,989.4472620900001,17706.238434392966,8649343.15901661,1061,65369.15580745395893229014703477675
1710201600,11829677.54619059,156.2396474699999,3002.0317093541307,-3652606.389373064,895,71283.99458054926041792286946078565
1710288000,-62259776.62794764,-890.8226233999999,-15783.901221613942,1492914.3605581522,685,40154.1062665754308779070653099354
1710374400,45216656.90528497,652.66978361,12358.358557848103,-3417608.850410223,833,62762.43471921791549874962567030282
1710460800,25804590.599100396,465.93890522000015,8551.864146884269,-3577668.6211150885,1250,75664.73001876812409868253381068385
1710547200,-19903712.264498264,-275.9671067300003,-4752.0785492878495,-9436614.708458126,1052,65712.87388651898585169592104694981
1710633600,-28828240.8118345,-412.0658617899999,-7359.058984735806,4165057.044101745,1100,51298.75348060173244815864586346446
1710720000,-6695431.877355546,-115.23230706999993,-1741.4928392713482,-11052679.51976031,946,47951.03754192395979194463173485979
1710806400,82355668.00498621,1359.7664354699998,26859.44652976952,-14709373.08201006,1715,89128.87154441706419600554313066234
1710892800,20428078.304929763,332.3815077200002,6389.030783586,27525400.550881684,1947,99342.91069688195433820645322237008
1710979200,-78370485.4624546,-1311.6700690100001,-26103.571882315904,-464750.7129535377,1136,60157.66796565464809459060068134999
1711065600,-19105539.698236212,-221.4699549699999,-4196.80747162479,-6131956.826374739,1128,50604.89811653654574413748805190886
1711152000,-52786490.64948711,-833.7324131800001,-15661.617751356607,1209593.688852638,859,24211.65279179298780463249534999516
1711238400,14087807.566973113,202.1584036600001,4066.647334165351,7412950.819677442,939,31255.55657527954590661329861130625
1711324800,119874568.28578305,1686.0957121299998,32899.62498848904,6751617.813391507,1280,91192.84071817106811585641648529675
1711411200,-42543448.7233848,-645.9654866599999,-12514.425525030863,8454490.12307623,1031,69921.1163564786729892297688803267
1711497600,-5088810.386116624,-62.67700308000008,-1058.0679647056895,-5056907.733281493,965,67376.71116342036136366907445476787
1711584000,-82638585.00356588,-1188.44543775,-23068.86249925012,-11951945.988759905,800,26057.41866163742659534660127307041
1711670400,-13257125.757242985,-185.05704531000003,-3674.268897696189,-6977628.701395661,600,19428.85578301593314098542828929813
1711756800,-9000589.366117954,-128.83047302999995,-2530.4145970163027,136783.38610452414,532,14928.56109995695627896487864448613
1711843200,1514190.2552620508,19.30551578999996,213.1256939062896,3309764.42939201,643,15685.65622758798061311382846871951
1711929600,35406752.45758897,517.5423178200001,10337.495884049931,-4253044.486252904,811,33389.03245638246397063636291566342
1712016000,21690648.700246044,375.86797520999994,7648.22410772619,-8545171.111088604,1002,44234.35680650548648506263094555193
1712102400,-42226303.446878545,-639.4654134699999,-12746.230633583224,1265812.4919300973,729,23121.20508306621531941389939287416
1712188800,-3070900.9368954897,-58.90105773000005,-1011.5366281036167,506268.7007445693,790,21585.75461461847029069187833015055
1712275200,37203511.29662072,552.30331415,11529.470182437399,5189728.156191349,1028,40187.51026292882634399253431305001
1712361600,-52365702.01185331,-783.74720705,-16090.999656123504,2175457.8905368447,594,14004.65925700217258186148735577569
1712448000,44245293.90631658,630.04805429,12929.065368409412,3321370.5209028423,948,36127.30621016046234880769674873431
1712534400,24113823.11957033,307.30588837000005,5511.38825686981,9138152.440698087,1148,48184.21776994563104145503123867847
1712620800,-16069483.84616597,-200.557055,-4430.067098640251,-8549561.438231975,886,40149.47584686264757883040880136248
1712707200,-14061538.419341244,-185.13280281000004,-3424.6664229233793,4086821.412516892,981,33118.70663719202080185019358540735
1712793600,-2310087.18988958,-54.34530782999991,-890.6526261662293,-535831.3123545647,881,31963.66304224723342517827145371955
1712880000,2153404.0786553547,62.38195734999999,1770.0036070488204,-16220427.53855282,1032,33040.3650815749093965176145395676
1712966400,79328640.79660617,1296.5906739400002,27910.336449665014,-9292787.471696109,1595,72704.68547987798924879843891197481
1713052800,-52824017.656865865,-822.8452673700001,-17217.14636699919,5519858.961636782,1798,46292.67665144506406466910908145742
1713139200,-25161075.348001495,-402.81763178000006,-9167.237486068676,-3671055.8682222366,1454,33712.13897744431032903757040906834
1713225600,-7254.53857177496,32.44115914000008,625.3576488693834,1553773.925903201,1491,33708.51170815842769096937651299885
1713312000,6114437.644297674,123.40384233999998,2504.579331143952,-2909008.3266408443,1169,36765.7305303072652186354362782833
1713398400,-2244416.612112567,-45.6318987300001,-775.0597908638265,2677036.676061392,1391,35643.52222425097866055816409761828
1713484800,2088020.9928619117,6.2530909300000985,392.2975001823943,84638.41794243455,1609,36687.53272068193443395978676191772
1713571200,-49430278.52294109,-784.8650549700001,-16378.135281947585,3477233.819708824,940,11972.393459211390258395390107458
1713657600,4295349.77088137,62.60540591,1203.510504333799,100372.58816796541,741,14120.06834465207596752777099423857
1713744000,3421147.06143393,45.274375169999985,978.9870672532888,9992112.588044614,872,15830.64187536904028216070073090209
1713830400,-8581528.009385642,-132.42904887999998,-2705.879121032862,-7484273.315082103,676,11539.8778706762200384828618976214
1713916800,21373455.46458228,334.05236055,6781.793716129887,-10566541.50018704,773,22226.60560296735828519940878277295
1714003200,-6832618.190953068,-94.40595042000007,-1993.7454587915618,1458659.3568760753,874,18810.29650749082320270191789969012
1714089600,-8625294.403938893,-134.35931154999997,-2745.4127428277225,-1491396.5818547904,655,14497.6493055213777890325194825706
1714176000,10106642.140613053,167.52668323000006,3085.1960683145444,3350848.2001419663,1066,19550.97037582790639248769152066526
1714262400,-949391.7717589214,-21.22941940999999,-755.4493012351068,-2160324.7444871366,922,19076.27448994844260303991934702224
1714348800,5159873.713024989,93.06261579,2015.1145346838439,156523.5241395235,975,21656.2113464609367071915052765504
1714435200,32455365.288569927,548.9873601799999,11509.147623235893,-7336405.379797399,1222,37883.89399074589998838000790350416
1714521600,14544400.029907301,323.5618075100001,5995.338576711289,-3103018.127996698,1751,45156.0940056995545217270170544605
1714608000,-25695447.47332917,-452.50045432,-9225.792987592169,575712.312231034,1186,32308.37026903496815397096773910832
1714694400,50928112.29839973,781.9258310800001,16030.084854783261,8313652.734765455,1271,57772.4264182348358126013910513338
1714780800,-83395997.89562853,-1385.64821936,-27594.065905090203,-399159.5013884604,870,16074.42747042056911118927025671642
1714867200,-11803895.161101207,-188.52003158000002,-3803.188089819604,925592.2095772922,720,10172.47988986996538056216164751485
1714953600,13217332.042816646,206.96336865,4247.274942626865,-2411256.1658441573,892,16781.1459112782870761400092268213
1715040000,8480229.86863996,135.97620805999998,2995.420029844223,-2145286.1413015127,841,21021.26084559827029979716628227941
1715126400,-8247818.747045733,-116.99495905999993,-2442.6202757587525,-1986928.0116176903,1093,16897.35147207540287137334577691164
1715212800,-7677320.6017462015,-122.05419725000002,-2590.961554350328,3981247.5975869894,800,13058.69117120230177597269105306439
1715299200,9927306.293920055,159.29554325000004,3402.216886909897,-6819450.703873023,958,18022.34431816232989316756070911643
1715385600,-20667984.44487205,-329.69833702000005,-6836.232392324523,-710868.6660387069,592,7688.352095726303973126469549313018
1715472000,-7261290.841286794,-119.93875345000001,-2499.4484138989046,567506.6486227214,528,4057.706675082906794212745097624143
1715558400,27179577.278201833,433.14543438,9223.344307015795,1072514.743988663,952,17647.49531418382344949842428430228
1715644800,-9876424.451039616,-155.26460641999995,-3236.7798114636917,-2361792.4131736755,704,12709.28308866401521665126778333979
1715731200,28854299.208644476,430.30296182999996,9521.597613318663,10624776.129305378,1313,27136.43269298625550589384657849356
1715817600,2740222.14959576,23.55317732000003,855.9530153179803,-8829501.299711287,1294,28506.54376778413468860107927028915
1715904000,-3681594.672776729,-60.674909540000044,-1547.8067031678183,5171281.4366957545,1301,26665.74643139576936334553255886773
1715990400,-24667176.517272554,-375.45758008999996,-8378.454049490907,1547902.9519290626,999,14332.15817275949205235048969595957
1716076800,907529.1325680241,16.025016640000047,378.7696624776745,350236.728916347,938,14785.92273904350364865888995727718
1716163200,137641338.7273252,1968.2615281299998,39292.92694839439,19562647.38178122,1788,83606.59210270610116661361686399093
1716249600,10806044.934532285,102.25105510000003,-1169.6813190132161,3712711.2885242105,2269,89009.61456997224320636637559056306
1716336000,-71054561.53623444,-982.683556,-19100.29517588749,-3854252.051740885,1448,53482.33380185503003578472735095013
1716422400,124865026.06194139,1867.41968155,32571.47533387223,-9339288.14936912,2370,115914.8468328257164711666921511565
1716508800,-146548301.00657234,-2140.0856995699996,-38276.03046773031,4502102.841552168,1623,42640.69632953955558851621216224638
1708041600,-4829550.492250452,-1711.294034331378,-4828978.349883,-706218.010819763,644,23363.94135064237497265696424871068
1708128000,-3352334.562875729,-1173.1100230390591,-3350451.804518,-541190.9916312397,566,13306.93766201518767967618292317541
1708214400,2982547.0632680776,1015.7051884207128,2986491.433196,2127310.1791786253,615,22254.57885181942132804450574592792
1708300800,900324.4234102778,231.132261402332,897651.7950480003,2149112.7104741335,647,24955.55212205025503776869907356741
1708387200,7400162.202497066,2480.8260877180996,7408750.342677,2298382.8325841725,805,47156.03872954145212814066064749159
1708473600,-5245586.699815175,-1753.365392289225,-5255842.337742999,-1099847.2831294537,665,31419.278630095928698972713355495
1708560000,3222080.908659436,1019.1710440487263,3224210.775641,199140.4331896305,698,41085.52135607423368834466661350193
1708646400,-6942110.07870415,-2298.923299001162,-6944369.893637001,-1419443.8572128117,597,20259.19111996178443974173866526764
1708732800,-3594331.0202325005,-1230.182208406567,-3591464.876993,1768294.4256850183,536,9476.198059264283404592234022376708
1708819200,3735229.5845117867,1190.113420411457,3736258.9778479994,3153875.8149011433,653,20681.88681279964492530161878661348
1708905600,6224444.55097658,1923.677380230201,6238390.098355001,1500179.8157982826,747,39355.22046572938395453185204499978
1708992000,878134.6879772134,138.55195280733642,858049.1117710005,5149203.9324403405,851,41989.62452966102309109584642391392
1709078400,29500583.42293626,8773.638741580053,29462343.375070002,-933183.5673896372,1001,130491.374798469813299070654775059
1709164800,-20298806.16706229,-6293.966542178302,-20257736.886015,-384500.1864153743,828,69594.95629728294662587438405892051
1709251200,-12718762.876892786,-3725.1304487675234,-12723817.306978,2160951.022197336,706,31438.66766660458217170388760825666
1709337600,-4656138.613941067,-1374.509377886125,-4651478.941146001,-625567.8339596093,762,17470.25182478138086008452352192547
1709424000,2221590.843974812,644.6058220693108,2223221.6756850006,1546384.4196046293,744,24135.02435670581741208318166509114
1709510400,11629058.252205674,3201.4583354428423,11633689.282692999,3495712.2550916374,784,59022.19911332283805356098977484404
1709596800,46092431.47777027,12904.564309444322,45973892.17391001,-1762003.6094443202,1070,197299.4935466336292973590131825999
1709683200,-32798585.009087034,-9638.031340304236,-32686806.533492003,7720977.508981496,1402,98903.73851937253330328075580514508
1709769600,-10711600.68408234,-3002.55426676793,-10717986.473710999,-1459211.0212998688,999,66768.93646712550672026230630949898
1709856000,5998616.059851252,1407.526080268217,5927700.351498999,1629006.974902898,838,84764.78464667926482182030304800103
1709942400,-18010689.24159795,-4590.735879675084,-17973865.543674,-535996.3495711982,818,30732.71692188541459997351017348533
1710028800,156314.38893632963,44.7486702523488,187143.90185699984,-711349.5010890663,796,31201.6600886944020800415917877488
1710115200,12086277.257017396,3025.512472428128,12096766.958795,4759097.247275293,914,67460.49185974658569861767882107957
1710201600,1455561.2198064253,336.77206652162386,1474002.116717998,-2116158.664934814,902,71827.17551916586188711089401837423
1710288000,-12651660.919843541,-3213.9344225091586,-12673230.102217998,616495.0755688846,735,33872.1927596352436221993813604
1710374400,16104298.373820575,4240.283879071783,16122517.239234999,-1073683.779448688,934,82185.08788109696913992360544826179
1710460800,14136340.28390839,4250.214948497902,14136514.333306003,-3068291.4831584096,1226,124594.108732822125923526278768437
1710547200,-27763298.138818137,-7496.188072726828,-27778192.915383004,-5091242.413852602,909,41304.214316367723203621434064382
1710633600,-2298987.3014260978,-592.3336459468296,-2291128.281691,3073675.6830764413,876,34407.25241208943038083836267809279
1710720000,3248626.415516721,932.9588388663592,3239479.2977329995,-3134224.4596472085,1033,44153.13165863959119705366684962128
1710806400,18589213.771223173,5902.20212563495,18564504.339693,-10128902.665039182,1433,99920.7729723091176070893538124971
1710892800,60806650.48132481,18248.901730567926,60883569.181778,38363173.79064897,1463,282340.7244162835588249847359068154
1710979200,-41237129.41577194,-13226.022279909095,-41295622.73498,139059.45522159338,1150,158629.3361689677355636646457099004
1711065600,5782600.518398188,2289.5938126827787,5772894.5722020045,-4544083.6670131385,1791,175977.1377241622929611046463259469
1711152000,-21603423.442241378,-6308.077906954057,-21585752.409957007,127987.22110080719,1203,111166.8673974381560600198890910401
1711238400,-14223707.719653938,-4298.893950380112,-14219728.808561996,3772386.2487582266,1206,68495.7442384763448620848212913627
1711324800,13253759.850228924,3470.539416350117,13253870.902933002,5650182.74876368,2467,108257.0237891631292622158222883738
1711411200,-7693633.501519594,-2356.444399409347,-7699147.307051003,225213.84569114447,1844,85176.12328460433569141090367934759
1711497600,16745466.226429466,4809.632398744974,16739890.217623003,-1984284.7192063332,2033,135412.521963892736877765483948106
1711584000,-22643801.07740702,-6348.251753561642,-22630588.048070002,493650.2622452378,1687,67481.11873167167546867638210399317
